timestamp,temperature,vibration,rpm,pressure,asset_id,temperature_mean,temperature_std,vibration_mean,vibration_std,rpm_mean,rpm_std,pressure_mean,pressure_std,power
2025-08-27 21:51:50,-1.515691709441233,-1.231275259430636,0.2739358722461587,0.8997834884063384,machine_001,-1.5398651646282604,-0.8454276755359611,-0.49011935781555127,0.42111247606074914,0.47016295269949643,-0.4438808525228533,0.7503377340511979,-0.7478061191542789,0.4186914121638481
2025-08-27 21:52:00,-1.5153008816819225,-0.972325654701908,0.5327900066796246,0.6849006583308532,machine_001,-1.5373442141625466,-0.8176040107723035,-0.5073980313800839,0.5946824607566961,0.4645958405111099,-0.5528908211052362,1.0683898156297569,-1.2716487872347342,0.6441152352859919
2025-08-27 21:52:10,-1.5080453274733059,-0.8494316703967916,0.3853083066418124,-2.0948332509656606,machine_001,-1.534698277162671,-0.7860984297173547,-0.5272899206579457,0.6922979175325077,0.4609916053329713,-0.5488529655309098,0.9203953939041015,-0.8480995813720825,0.04819046202817185
2025-08-27 21:52:20,-1.5049148336111855,-0.6094424500259475,0.4075171003666695,0.12226034491950588,machine_001,-1.5319984132584141,-0.7568746773371358,-0.5464062506388938,0.6547194233189301,0.4594996639629217,-0.5424952699213805,1.0296830010036746,-0.9503906726314864,0.427611731516299
2025-08-27 21:52:30,-1.500183243969974,-0.3146852664777917,0.2023097979918215,1.5381912414763135,machine_001,-1.5292170414536819,-0.7278744585872844,-0.5633833569265603,0.4888533092624874,0.4502443006356298,-0.499384226406767,1.2469929414753769,-0.803177161179411,0.4487913609969866
2025-08-27 21:52:40,-1.5086609200366656,-0.23590708463279936,0.8517382181426775,2.2847899501097366,machine_001,-1.5265817088513118,-0.7164767989534251,-0.581975803024465,0.2436160738885063,0.4561534727869316,-0.3595263057142069,1.4663294326641338,-0.38934613086023345,1.2268619800974603
2025-08-27 21:52:50,-1.5027795060745588,0.04793761198244421,1.1176957564506995,1.1608251641301948,machine_001,-1.523845061101131,-0.7038903666125185,-0.5965941483015704,-0.04830804186129716,0.48141396121173224,-0.3995367086523221,1.727683149384306,-0.5117889708637001,1.3102651124949227
2025-08-27 21:53:00,-1.4972551945582044,0.24155130026444688,0.7820122204857013,-1.2472128655148302,machine_001,-1.521013249765894,-0.6907740762565905,-0.6073077676716447,-0.3071757029937912,0.4868387998800113,-0.3199175026461143,1.6095733646899186,-0.3189103611039767,0.5781616635561827
2025-08-27 21:53:10,-1.4979882771641593,0.4348162209142952,0.5965862935309292,-1.7478778670835786,machine_001,-1.5181940667498097,-0.6853059587406739,-0.6159939549702005,-0.5614885914091624,0.4909298720062067,-0.32691812514820934,1.2569044861482015,-0.11565518350051328,0.31293811722461917
2025-08-27 21:53:20,-1.492331156075718,0.5255840915764685,0.784953532159138,0.8292812127280558,machine_001,-1.5152774323278302,-0.6795280635237978,-0.6230389167991728,-0.783649423595546,0.49627782002009796,-0.2507917581379472,1.311238554252413,-0.08027277566634762,0.9209189663767854
2025-08-27 21:53:30,-1.48756800389565,0.6370229132585309,0.6307848019611408,-0.07694424976150728,machine_001,-1.512278746298826,-0.6748364146484397,-0.6265851222981231,-0.9021149280201647,0.5006866819539987,-0.25000338890909085,1.403244204214609,-0.18722250817125688,0.6185674612651814
2025-08-27 21:53:40,-1.4855692069702042,0.7630459659612541,0.4205729101172206,1.816579990749936,machine_001,-1.5092456283445657,-0.6750831697411217,-0.6241600370426533,-0.8190431210453398,0.5009565226977173,-0.2529668874412045,1.675040423475965,-0.031671495062968506,0.7140312163155916
2025-08-27 21:53:50,-1.4870618114181529,0.7848166673597943,-0.04650139514355499,1.9617443070487532,machine_001,-1.5062748976091624,-0.6819206727503642,-0.617773079245109,-0.6101330640533449,0.4871023136996647,0.043159543508237364,1.875246576924263,0.2231985251573669,0.26470368897804425
2025-08-27 21:54:00,-1.4808784708721465,0.6835776426589518,0.227914740324404,-1.3326186740408223,machine_001,-1.5033442227774008,-0.6773645516735499,-0.6108685686892771,-0.4091482555459635,0.48776319845927474,0.023371805624813412,1.7062998277928125,0.4449138729072335,0.014992957848768378
2025-08-27 21:54:10,-1.4804597341187116,0.6001650247340197,0.9878423298315748,-1.0679971343956067,machine_001,-1.500359149186786,-0.6830371342149587,-0.5995269792953013,-0.13591857127128504,0.48383712811076174,-0.2098762906210011,1.5593437186510184,0.5912334753641157,0.8118442073845235
2025-08-27 21:54:20,-1.472611913991485,0.5060827329052883,0.6015142354027493,0.08311540006464234,machine_001,-1.4973074692410628,-0.6809845357024946,-0.5851254716095512,0.1437317262950958,0.484464771507082,-0.2046471340012974,1.4187394654368133,0.4796437118623522,0.6153300229210237
2025-08-27 21:54:30,-1.4794577809034817,0.41031530218688006,0.38116705437441967,-0.9301301091186336,machine_001,-1.494384405492074,-0.6941384726872276,-0.5675668051241679,0.40148366984241673,0.49274047623900885,-0.4987095714558388,1.3858961137970924,0.5303845158674136,0.23172432375512694
2025-08-27 21:54:40,-1.4655498178001187,0.21487650779990197,0.3639691527150813,-0.35412158873131094,machine_001,-1.4913295156482855,-0.6889444267168023,-0.5498947838228503,0.5530768032614338,0.48758772121316774,-0.49010371798024005,1.2355221922695903,0.4968035354713506,0.30735877316699756
2025-08-27 21:54:50,-1.4565429922919697,0.14344925801422104,0.8860673377475342,0.7236368282861595,machine_001,-1.4881946649906819,-0.6736916351049592,-0.5288255551835113,0.6488057447838537,0.4923786589224468,-0.3607001565273296,1.1893623786149858,0.44179220729923313,1.0051732173015648
2025-08-27 21:55:00,-1.4637288805788826,-0.15756082492002063,0.23155055183849235,-0.7422387730322453,machine_001,-1.4853180797934173,-0.6661568401273344,-0.5107633301181151,0.5939748307771586,0.4874977917321108,-0.28148126614561103,1.0890009522211803,0.5125051096497838,0.11313596854140262
2025-08-27 21:55:10,-1.4552922745573347,-0.374430554898686,0.2614226240846968,0.7363666552890988,machine_001,-1.4821773847030402,-0.6636839531802324,-0.49348271387478676,0.43423897921799326,0.4790098970443563,-0.25691744977904113,1.0747395427102355,0.4981016873073329,0.37991129954786407
2025-08-27 21:55:20,-1.4563782405353802,-0.6029640365914226,0.24664109674601845,-1.117637891622277,machine_001,-1.479112916457169,-0.666174555511626,-0.4786463496006634,0.2110798352318646,0.477818544911902,-0.22923510198639996,1.0044184016582738,0.6019467729376521,0.06799977807308624
2025-08-27 21:55:30,-1.4559697162474539,-0.8195581535931662,0.34741123988793515,0.2971301228378556,machine_001,-1.476301131164191,-0.6567179732994056,-0.46492220399918743,-0.08008392825400706,0.47665948865592556,-0.21450397553160014,1.031581588197251,0.6030104566455955,0.39561209605029474
2025-08-27 21:55:40,-1.444225836226881,-1.002770517366158,0.7949979487047765,0.28612906433039903,machine_001,-1.4731901298768841,-0.6457906899641014,-0.45277150479748424,-0.3994867017722933,0.4750581690053812,-0.27069058953707886,0.8405864253877039,0.29424283896319753,0.8420854657282857
2025-08-27 21:55:50,-1.4462042005225928,-1.196224468309764,0.3217913756990446,-0.9019184942784959,machine_001,-1.470089091442219,-0.6472417361914394,-0.4445022442576047,-0.652130521132965,0.4717667960168146,-0.2395620879377567,0.8555614513211008,0.26807030708480667,0.1772557345841154
2025-08-27 21:56:00,-1.4442417920439248,-1.3553010030111,0.5851546981596243,0.42327462205730293,machine_001,-1.4670422786039752,-0.6472174891311823,-0.4404938929320653,-0.7864167337981454,0.47826075497591,-0.2916521085183996,0.9382643287231982,0.2568534963570063,0.6542051341830655
2025-08-27 21:56:10,-1.44139996262286,-1.3962656993859544,0.7014316345353615,0.37535569326895446,machine_001,-1.4640201480554818,-0.6456016611919775,-0.4396072664171418,-0.8159444719302057,0.4876022128764472,-0.33037723926866874,1.038826838305975,0.2199561952687565,0.7629373164877762
2025-08-27 21:56:20,-1.4392137817880684,-1.4880288966241224,0.5818160230558262,1.0173467002728038,machine_001,-1.461046322470938,-0.6422845366661676,-0.44280399298368733,-0.7073453813855356,0.48010423800593977,-0.5431500008048338,1.270261803265784,0.140955015408448,0.7473156450047487
2025-08-27 21:56:30,-1.4291832920597511,-1.4476624611181914,0.35867166428720015,-1.3028970098442056,machine_001,-1.457753121813809,-0.644933924040657,-0.44854425457519176,-0.5278343824643563,0.48713779317993916,-0.792133094886923,1.1533159050650486,0.31854118749355465,0.14937595788281968
2025-08-27 21:56:40,-1.4293756399889743,-1.4511242377332718,0.6679532231656592,1.305713105593767,machine_001,-1.454679727836178,-0.639336637230649,-0.4602199869107232,-0.2001658921495609,0.4945113924396445,-0.8165140709712885,1.320789843117017,0.4136067639185141,0.8809598354219587
2025-08-27 21:56:50,-1.4208664908090338,-1.3307276571950015,0.4594995603234335,2.493097262536702,machine_001,-1.4514902783533334,-0.6278837034744095,-0.47125590170152215,0.06895202391630105,0.4955237958202399,-0.8255712138170748,1.6476977032814213,0.8076832939114343,0.8627105212679522
2025-08-27 21:57:00,-1.4204618494682655,-1.290395536326277,0.24530277950560336,-0.023160883449185217,machine_001,-1.4483761530976564,-0.6179492629682017,-0.4879773536843508,0.40352680581830463,0.4797354449093783,-1.0705602193921144,1.562149012448933,0.7905014190995058,0.24202944689939826
