timestamp,asset_id,temperature,vibration,rpm,pressure
2023-01-01 00:00:00,A001,72.48357076505616,0.4321505269512778,1234.8286247666817,80.19428032439593
2023-01-01 00:01:00,A001,69.30867849414408,0.4694500536946347,1228.3323592535667,89.45014353063128
2023-01-01 00:02:00,A001,73.23844269050346,0.4402618938954857,1106.3480154194508,94.12971593707414
2023-01-01 00:03:00,A001,77.61514928204012,0.5110418046946119,1257.958422176374,101.49668910924692
2023-01-01 00:04:00,A001,68.82923312638331,0.6197178531461913,1050.9917324423382,110.24162326606879
2023-01-01 00:05:00,A001,68.8293152152541,0.42289578428587954,1134.581567423967,106.94135943371765
2023-01-01 00:06:00,A001,77.89606407753696,0.6000820497768414,1000.0912187102192,88.20675201552514
2023-01-01 00:07:00,A001,73.83717364576455,0.4218327927653112,1355.8626516962815,96.28287737834347
2023-01-01 00:08:00,A001,67.65262807032524,0.4152372787503116,1176.8450506054705,100.76375588702567
2023-01-01 00:09:00,A001,72.71280021792982,0.5818594618343214,1416.6884034816312,97.37792875553501
2023-01-01 00:10:00,A001,67.68291153593769,0.5921936378007617,1280.2949926519495,97.30704774131706
2023-01-01 00:11:00,A001,67.67135123214871,0.5851409936762655,1244.8098213351025,82.77256675345728
2023-01-01 00:12:00,A001,71.20981135783018,0.3684202591781859,1141.3772305719,88.4726584886036
2023-01-01 00:13:00,A001,60.43359877671101,0.45340490219279495,1095.364996431258,95.97060150860727
2023-01-01 00:14:00,A001,61.375410837434835,0.5822988592003322,1252.2971573896946,69.06774325054838
2023-01-01 00:15:00,A001,67.18856235379513,0.5041541840563895,1192.8485990727017,106.40644320009855
2023-01-01 00:16:00,A001,64.93584439832789,0.39263071538025357,1066.07296845147,86.2732090028893
2023-01-01 00:17:00,A001,71.57123666297637,0.5458317939125442,1048.314158349168,106.86838133265138
2023-01-01 00:18:00,A001,65.45987962239394,0.42851927410085294,1104.1296270856417,105.9891600447091
2023-01-01 00:19:00,A001,94.40772223998532,1.3589049696784423,1382.0967225266231,94.56306956887616
2023-01-01 00:20:00,A001,77.32824384460777,0.6544841462418258,1421.3277918011304,110.00548325701538
2023-01-01 00:21:00,A001,68.87111849756732,0.5604097426355568,1220.4989147308909,107.43197344924933
2023-01-01 00:22:00,A001,70.33764102343962,0.6361006704769774,1214.8942796241288,96.9103852916536
2023-01-01 00:23:00,A001,62.87625906893272,0.5064791350123381,1166.367962817048,95.78240384808302
2023-01-01 00:24:00,A001,67.27808637737408,0.5765437494375016,1106.5514651690498,110.97232785664357
2023-01-01 00:25:00,A001,70.55461294854933,0.6477720295302075,1337.5179057607245,102.32013839407664
2023-01-01 00:26:00,A001,64.24503211288848,0.5245498681794313,1387.3576393897135,110.44697168368143
2023-01-01 00:27:00,A001,71.87849009172837,0.4744812828485716,1110.6580914160713,76.11025925647263
2023-01-01 00:28:00,A001,66.99680655040598,0.3295378041822884,1191.7161621575399,100.98485097019461
2023-01-01 00:29:00,A001,68.54153125103362,0.4916866474278506,1155.0133699289831,84.22590913030626
2023-01-01 00:30:00,A001,66.99146693885301,0.5823423184562311,1157.9760925135022,99.74211492513237
2023-01-01 00:31:00,A001,79.26139092254469,0.5945633427567629,1318.5908255429863,107.13820208345884
2023-01-01 00:32:00,A001,69.93251387631032,0.550436506571841,1068.803845463388,117.39140145749103
2023-01-01 00:33:00,A001,97.06716803283074,0.891740181007552,1246.6469690936306,90.61833271562814
2023-01-01 00:34:00,A001,74.11272456051594,0.3023178431052409,1272.8238107305865,94.74295194698017
2023-01-01 00:35:00,A001,63.89578175014489,0.45047849019952646,1185.784882639818,99.04467092924463
2023-01-01 00:36:00,A001,71.04431797502377,0.46956551289460485,1289.3067826986774,90.2546889853811
2023-01-01 00:37:00,A001,60.201649380601125,0.46870710328099857,1214.765184053745,109.78559728789257
2023-01-01 00:38:00,A001,63.359069755507846,0.5618556356977924,1321.7129921156113,99.29905454634377
2023-01-01 00:39:00,A001,106.47645926901843,1.397135282202968,1047.7794695074147,101.21957023376046
2023-01-01 00:40:00,A001,73.69233289997705,0.5123529201841093,1165.122473899313,106.2017312677416
2023-01-01 00:41:00,A001,70.85684140594985,0.4783268210843538,1192.8186857148964,99.28288483624591
2023-01-01 00:42:00,A001,69.4217585880588,0.47407781869959076,932.7792615528651,91.82460871824135
2023-01-01 00:43:00,A001,68.49448152205356,0.5124384766907715,1091.4047266421464,99.36979761701534
2023-01-01 00:44:00,A001,62.60739004816286,0.4171706239651601,1118.6400745641213,91.43818640486612
2023-01-01 00:45:00,A001,66.40077895802645,0.5120198558746055,1294.820599482335,101.07980889116486
2023-01-01 00:46:00,A001,67.69680614520107,0.54508123363318,1129.31566536854,109.96937720801796
2023-01-01 00:47:00,A001,75.28561113109458,0.5209686063574488,1118.1921012694022,88.25021707727669
2023-01-01 00:48:00,A001,71.71809144784231,0.5457541934004781,1281.748578065619,84.67628998557907
2023-01-01 00:49:00,A001,61.18479922318633,0.5433747609348535,1038.2089354209945,100.49249935919674
2023-01-01 00:50:00,A001,71.62041984697397,0.3228103317753556,992.8755932556428,92.32200383256094
2023-01-01 00:51:00,A001,68.07458859791842,0.5636870158395403,1163.8407699930654,100.31745274411969
2023-01-01 00:52:00,A001,66.6153899984702,0.4328985154337546,1055.2293231921644,103.204035206097
2023-01-01 00:53:00,A001,73.05838144420434,0.39041608369960423,1059.032070534035,78.56313771071461
2023-01-01 00:54:00,A001,75.15499761247976,0.38955481721450036,1257.3433791687983,106.89849427658542
2023-01-01 00:55:00,A001,74.65640059558099,0.543354161047253,1287.597383791258,88.30331497044752
2023-01-01 00:56:00,A001,65.80391238388681,0.4777425072775147,1278.8864215852125,99.77652049435311
2023-01-01 00:57:00,A001,68.45393812074393,0.3318031216014589,1310.8776660307233,93.4061766456157
2023-01-01 00:58:00,A001,71.65631715701782,0.5478037815192284,1324.11343200148,94.48042985215706
2023-01-01 00:59:00,A001,74.8777256356118,0.35603918692011727,987.1409791173069,116.93957939617988
2023-01-01 01:00:00,A001,67.60412881077355,0.5139821358518211,1245.0411959929468,103.19267520795661
2023-01-01 01:01:00,A001,69.07170511668092,0.5238498925673054,1147.039180043044,109.0468840295359
